"accession","disease","role","feature","n_case","n_control","paired","npair","r_emp","effect_scale","yi","vi","mean_case","sd_case","mean_ctrl","sd_ctrl","beta_adj","se_beta_adj","p_adj","d_adj","se_d_adj","beta_unadj","d_unadj_same_den","sigma_full","joint_fallback","rank_full"
"GSE27342","STAD","discovery","ERBB_RECEPTORS",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962028,-0.0916082578123445,0.426681555907635,-0.0916082578123445,0.426681555907635,0.101770709345659,0.0505839322554651,0.0478205982972954,0.336312048317646,0.167159941973247,0.0989568078884172,0.327013214017152,0.302607979270302,FALSE,TRUE
"GSE27342","STAD","discovery","FGFR_AXIS",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962024,0.0238698718331088,0.382540781545105,0.0238698718331088,0.382540781545105,0.104714006180675,0.0549605836076912,0.0605801131275588,0.31848255691554,0.167159941973247,0.10355735710385,0.314964665003301,0.328790396544212,FALSE,TRUE
"GSE27342","STAD","discovery","HGF_MET_AXIS",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962024,-0.0214638914552582,0.423093563051273,-0.0214638914552582,0.423093563051273,0.175160498427885,0.0568872789396342,0.00290065423771642,0.514698879942571,0.167159941973247,0.268448642868946,0.788820636198607,0.340316455414532,FALSE,TRUE
"GSE27342","STAD","discovery","IGF_INSR_AXIS",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962028,-0.0307466071337639,0.451279172821453,-0.0307466071337639,0.451279172821453,0.00416870437771082,0.0507021669110692,0.934691239455755,0.0137437988223266,0.167159941973247,0.0475035987901179,0.156614584761325,0.30331529379918,FALSE,TRUE
"GSE27342","STAD","discovery","JAK_STAT",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962026,0.0521225435678612,0.4237560192607,0.0521225435678612,0.4237560192607,0.156000486885018,0.0462484433891149,0.00117857989006377,0.563846703252187,0.167159941973247,0.278943350626571,1.00821024206698,0.276671808108887,FALSE,TRUE
"GSE27342","STAD","discovery","PDGFR_KIT_CSF1R",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962028,-0.0194562114600429,0.455033635083255,-0.0194562114600429,0.455033635083255,-0.0521112471089084,0.0582521565691325,0.373873279986062,-0.149538035257814,0.167159941973247,-0.0123350659561533,-0.0353966107163724,0.348481555338512,FALSE,TRUE
"GSE27342","STAD","discovery","PI3K_AKT",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962029,0.0328544892253407,0.38453784585496,0.0328544892253407,0.38453784585496,0.163644765617961,0.0493093823396544,0.00139745657545257,0.554759525002713,0.167159941973247,0.216594204784558,0.73425934346802,0.294983246330309,FALSE,TRUE
"GSE27342","STAD","discovery","RAS_MAPK",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962026,0.00202228546501444,0.344861072832575,0.00202228546501444,0.344861072832575,0.0886217275027246,0.0494931666737448,0.0773952209858596,0.299314103794916,0.167159941973247,0.152888329054123,0.516370358387904,0.296082698339689,FALSE,TRUE
"GSE27342","STAD","discovery","RET_ALK_NTRK",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962027,0.0483012263664925,0.387296157652504,0.0483012263664925,0.387296157652504,-0.339437240522859,0.0511532765726354,4.43738247202116e-09,-1.10922140732845,0.167159941973247,-0.378190604694875,-1.2358606089652,0.306013964642451,FALSE,TRUE
"GSE27342","STAD","discovery","SRC_FAK",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962025,0.0021813952981966,0.423598524703743,0.0021813952981966,0.423598524703743,0.110918648488825,0.0510704442196126,0.0330264663570815,0.36305058881831,0.167159941973247,0.172560174832515,0.564811002776028,0.305518437113278,FALSE,TRUE
"GSE27342","STAD","discovery","TGFB_SMAD",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962027,0.0548804036182372,0.433505773647306,0.0548804036182372,0.433505773647306,0.102232761603078,0.0433586448473842,0.0209903741747719,0.394136453237564,0.167159941973247,0.20670222182308,0.796896017560192,0.259384182212289,FALSE,TRUE
"GSE27342","STAD","discovery","TIE_ANGPT_AXIS",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962024,0.0793430889310887,0.486147916351917,0.0793430889310887,0.486147916351917,-0.0811199734232396,0.0509497251967319,0.115555681845338,-0.266144910457139,0.167159941973247,-0.00106568091790301,-0.00349637136826188,0.304796260367727,FALSE,TRUE
"GSE27342","STAD","discovery","VEGF_PDGF_AXIS",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962022,0.0136176731393459,0.428672721413261,0.0136176731393459,0.428672721413261,0.0635557656453958,0.0370611888329123,0.0904952602279902,0.286660477764139,0.167159941973247,0.141794424984112,0.639546344811939,0.221710945788937,FALSE,TRUE
"GSE27342","STAD","discovery","WNT_CTNNB1",80,80,TRUE,80,0.99,"SMCRH",0,0.000253164556962023,-0.0218325378299926,0.40321524208642,-0.0218325378299926,0.40321524208642,0.106566761514242,0.0594791449907101,0.0772202258319414,0.299494783823469,0.167159941973247,0.155733582035739,0.437673011951432,0.355821761413566,FALSE,TRUE
"GSE63089","STAD","validation","EPH_RECEPTORS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545461,0.291227153434368,0.393816897027182,0.291227153434368,0.393816897027182,0.690546478702165,0.0773513226718689,4.58023661716602e-11,2.17178265388585,0.243271475584987,0.675717817904999,2.12514621551002,0.317962977311108,FALSE,TRUE
"GSE63089","STAD","validation","ERBB_LIGANDS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545451,-0.0472108893013431,0.426339205073117,-0.0472108893013431,0.426339205073117,-0.0369715409430989,0.0743372974828065,0.621666325970983,-0.120990695444083,0.243271475584987,-0.0786676872380447,-0.257442831570299,0.30557342287685,FALSE,TRUE
"GSE63089","STAD","validation","ERBB_RECEPTORS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545454,-0.0600223541080053,0.484427977035963,-0.0600223541080053,0.484427977035963,-0.188085531272723,0.0571706964932037,0.00209714518271816,-0.800337367489319,0.243271475584987,-0.155119292654943,-0.660060162470704,0.235007809097747,FALSE,TRUE
"GSE63089","STAD","validation","FGFR_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545454,-0.106826107260831,0.2908341892569,-0.106826107260831,0.2908341892569,-0.168750986511347,0.0771972826955551,0.0347304110259725,-0.531784281280167,0.243271475584987,-0.133493889831566,-0.420678739289026,0.317329775346334,FALSE,TRUE
"GSE63089","STAD","validation","HGF_MET_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545457,0.231468975841027,0.403513569535244,0.231468975841027,0.403513569535244,0.52387143334186,0.0793696539195248,6.78071957494395e-08,1.60568895430884,0.243271475584987,0.511371793840408,1.56737701018871,0.326259598371191,FALSE,TRUE
"GSE63089","STAD","validation","IGF_INSR_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545455,0.00710274149752822,0.535915312106252,0.00710274149752822,0.535915312106252,-0.146078539358453,0.0735410022201095,0.0538753448947494,-0.483223518149349,0.243271475584987,0.0207416416039841,0.0686127412834793,0.302300144491942,FALSE,TRUE
"GSE63089","STAD","validation","JAK_STAT",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545456,0.238010672563661,0.340112255940748,0.238010672563661,0.340112255940748,0.438061445302824,0.072230373341997,3.83215387243837e-07,1.47538838946784,0.243271475584987,0.425369943856374,1.43264348671553,0.296912628857564,FALSE,TRUE
"GSE63089","STAD","validation","PDGFR_KIT_CSF1R",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545455,-0.0268799987049862,0.523878057758294,-0.0268799987049862,0.523878057758294,-0.076165727353756,0.0573472060570403,0.191657241252772,-0.323101161439709,0.243271475584987,-0.0621090371201183,-0.263471547198749,0.235733375313071,FALSE,TRUE
"GSE63089","STAD","validation","PI3K_AKT",45,45,TRUE,45,0.99,"SMCRH",0,0.00045454545454545,0.168409034755661,0.305025205630406,0.168409034755661,0.305025205630406,0.293798524216936,0.0511908866075042,1.09900268502986e-06,1.39620165321513,0.243271475584987,0.339225147948158,1.61207995730995,0.210426999237815,FALSE,TRUE
"GSE63089","STAD","validation","RAS_MAPK",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545453,0.234065594420549,0.348958554855393,0.234065594420549,0.348958554855393,0.427902664826059,0.0542241043744509,1.11025496749278e-09,1.91974609594531,0.243271475584987,0.46434132132191,2.08322478934826,0.222895447335369,FALSE,TRUE
"GSE63089","STAD","validation","RET_ALK_NTRK",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545457,-0.256170075545721,0.339883200710137,-0.256170075545721,0.339883200710137,-0.512305828644255,0.0593069139870061,1.1017981998956e-10,-2.10143112339959,0.243271475584987,-0.499495150352481,-2.04888290596971,0.243789017369968,FALSE,TRUE
"GSE63089","STAD","validation","SRC_FAK",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545456,0.202366503192543,0.366136681382752,0.202366503192543,0.366136681382752,0.39245741886775,0.0691676668605761,1.3572229696824e-06,1.38032262364267,0.243271475584987,0.3686004901921,1.29641477326585,0.284322963447527,FALSE,TRUE
"GSE63089","STAD","validation","TGFB_SMAD",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545456,0.236706495760384,0.353674831323361,0.236706495760384,0.353674831323361,0.356243151712564,0.080695296895368,7.47740904963316e-05,1.07396342188979,0.243271475584987,0.422734831905167,1.27441536614068,0.331708831466257,FALSE,TRUE
"GSE63089","STAD","validation","TIE_ANGPT_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545461,-0.0369645745792208,0.540606418638075,-0.0369645745792208,0.540606418638075,-0.0748376334203293,0.0642238678912116,0.250814980642519,-0.283475008734924,0.243271475584987,0.0505865760864477,0.191615226759433,0.264000815289892,FALSE,TRUE
"GSE63089","STAD","validation","VEGF_PDGF_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.00045454545454545,0.0935016123786103,0.423012550187907,0.0935016123786103,0.423012550187907,0.19723784042826,0.0709466896147018,0.00824342365724175,0.67631542419755,0.243271475584987,0.292958064419976,1.00453369992334,0.291635874876406,FALSE,TRUE
"GSE63089","STAD","validation","WNT_CTNNB1",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545455,0.148540185292454,0.447200546537972,0.148540185292454,0.447200546537972,0.272921886498946,0.0755800703865075,0.000840564940465211,0.878460547979186,0.243271475584987,0.368388210078021,1.18574040743141,0.310682007435367,FALSE,TRUE
"GSE13911","STAD","validation","EPH_RECEPTORS",38,31,FALSE,NA,NA,"SMD",1.74823984832113,0.080721263897479,0.267753367733618,0.427969535243915,-0.389013270560891,0.286790172261676,0.615797621958688,0.0876757475343814,1.81804421129748e-09,1.89471289004866,0.26976455100567,0.65676663829451,2.02076814030636,0.32500840902754,FALSE,TRUE
"GSE13911","STAD","validation","ERBB_LIGANDS",38,31,FALSE,NA,NA,"SMD",-1.06353721245113,0.0667703134265402,-0.147400231717256,0.328742001828178,0.192012284019078,0.298472031909294,-0.292348451405057,0.0853022944194503,0.00107926167696475,-0.924538422644179,0.26976455100567,-0.339412515736334,-1.07337634393618,0.316210169577312,FALSE,TRUE
"GSE13911","STAD","validation","ERBB_RECEPTORS",38,31,FALSE,NA,NA,"SMD",-0.757395801882923,0.0627307264587254,-0.122452932460507,0.435892805479859,0.183045862383053,0.347693099085959,-0.325150264452121,0.0971990186634044,0.00138913231667381,-0.90241667359884,0.26976455100567,-0.305498794843559,-0.847876309421777,0.360310568238307,FALSE,TRUE
"GSE13911","STAD","validation","FGFR_AXIS",38,31,FALSE,NA,NA,"SMD",-0.041839909592128,0.0585865393378906,0.0180504735542705,0.398083626175013,0.0327527082223959,0.272308170365279,-0.139266419533043,0.0894596275032133,0.12453916354373,-0.419956400267249,0.26976455100567,-0.0147022346681253,-0.044334431572324,0.33162113839536,FALSE,TRUE
"GSE13911","STAD","validation","HGF_MET_AXIS",38,31,FALSE,NA,NA,"SMD",0.505035730555999,0.0604221227516845,0.0710734477835966,0.44244557746481,-0.151480798893261,0.427269889193193,0.295040100618188,0.109951214555121,0.00929895335521063,0.72387886385768,0.269764551005669,0.222554246676857,0.546035318228244,0.407582145783158,FALSE,TRUE
"GSE13911","STAD","validation","IGF_INSR_AXIS",38,31,FALSE,NA,NA,"SMD",-0.139781672085458,0.0587154403365597,-0.0201895398676902,0.479173137690307,0.0412347877761169,0.372062162562897,-0.14332221300721,0.110765454847401,0.200414797255907,-0.349055149859622,0.26976455100567,-0.0614243276438069,-0.149596335703084,0.410600482659686,FALSE,TRUE
"GSE13911","STAD","validation","JAK_STAT",38,31,FALSE,NA,NA,"SMD",0.797749085830825,0.0631854743082474,0.120454125309251,0.377895883099398,-0.171827702127875,0.342001875919281,0.372995712711261,0.0901036415091691,0.000105244646973506,1.1167253540619,0.269764551005669,0.292281827437125,0.875073133838535,0.334008457276047,FALSE,TRUE
"GSE13911","STAD","validation","PDGFR_KIT_CSF1R",38,31,FALSE,NA,NA,"SMD",-0.760445263271123,0.0627642670219255,-0.109778200405037,0.452819074688248,0.201544460648296,0.336241092624659,-0.391588423126153,0.0652944139400771,1.07288948994416e-07,-1.61785164716527,0.26976455100567,-0.311322661053333,-1.28623281547511,0.242042231629999,FALSE,TRUE
"GSE13911","STAD","validation","PI3K_AKT",38,31,FALSE,NA,NA,"SMD",0.721922369527148,0.0623504620160719,0.106212348569839,0.319488760315051,-0.113614823314274,0.276691754978105,0.176899076538291,0.0792460336267479,0.0291601713301958,0.602189128864643,0.269764551005669,0.219827171884113,0.748322352655234,0.293759996750212,FALSE,TRUE
"GSE13911","STAD","validation","RAS_MAPK",38,31,FALSE,NA,NA,"SMD",0.848962987798458,0.0637965942409124,0.115233646536776,0.276209654239757,-0.125530097384759,0.285503079071889,0.294772258107587,0.0753797391233124,0.00022808391197703,1.05491351896611,0.26976455100567,0.240763743921535,0.861631043471602,0.279427889403186,FALSE,TRUE
"GSE13911","STAD","validation","RET_ALK_NTRK",38,31,FALSE,NA,NA,"SMD",-0.745849817969804,0.0626049550837668,-0.118926933117537,0.325052506621448,0.14632277379564,0.38188178743521,-0.257878352285282,0.0934707245339245,0.00758240849247367,-0.744259106422914,0.26976455100567,-0.265249706913178,-0.765533469935267,0.346490019483546,FALSE,TRUE
"GSE13911","STAD","validation","SRC_FAK",38,31,FALSE,NA,NA,"SMD",-0.0909578727691164,0.0586338056899486,-0.00156397610388392,0.336519324867235,0.0287916741514522,0.321733923693049,-0.0425168158039856,0.0907157682751657,0.640914933893959,-0.126433694424135,0.26976455100567,-0.0303556502553361,-0.0902696247556078,0.336277572190199,FALSE,TRUE
"GSE13911","STAD","validation","TAM_AXL_AXIS",38,31,FALSE,NA,NA,"SMD",-0.271781695828043,0.0591091097158072,-0.0554367813467635,0.472081603388246,0.0670975542241682,0.41104633884137,-0.20410625918198,0.113799886241206,0.0776838478944498,-0.483837332218145,0.26976455100567,-0.122534335570932,-0.290469710558474,0.42184892646927,FALSE,TRUE
"GSE13911","STAD","validation","TGFB_SMAD",38,31,FALSE,NA,NA,"SMD",0.249379851062691,0.059024508410944,0.012776236364294,0.389138288619607,-0.095637010737912,0.475269647142547,0.138261429574232,0.118073450454177,0.246017644058005,0.315888392581275,0.26976455100567,0.108413247102206,0.247693709424909,0.437690756676534,FALSE,TRUE
"GSE13911","STAD","validation","TIE_ANGPT_AXIS",38,31,FALSE,NA,NA,"SMD",0.227129369451726,0.0589476782685635,0.0532260811530869,0.40579608893788,-0.0442516461744972,0.446166556632092,-0.023322976493398,0.100934611180826,0.818009099607564,-0.0623345372637895,0.269764551005669,0.097477727327584,0.260525453439049,0.374158171652081,FALSE,TRUE
"GSE13911","STAD","validation","VEGF_PDGF_AXIS",38,31,FALSE,NA,NA,"SMD",0.941514582861891,0.0649974026111292,0.13709011677983,0.344395476468998,-0.171998266569102,0.298376334384795,0.186267445394464,0.0770422058945065,0.0185221677857006,0.652218523475501,0.26976455100567,0.309088383348932,1.08227805768394,0.285590547784343,FALSE,TRUE
"GSE13911","STAD","validation","WNT_CTNNB1",38,31,FALSE,NA,NA,"SMD",1.38518947761347,0.0724778386919225,0.220355089872936,0.416990724680683,-0.323011527258238,0.348591790443183,0.590621887812166,0.102571268812365,2.72433425419275e-07,1.55334773786637,0.26976455100567,0.543366617131174,1.42906540202796,0.380225157197208,FALSE,TRUE
"GSE15471","PAAD","discovery","EPH_RECEPTORS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428572,-0.054643729641832,0.416577589797662,-0.054643729641832,0.416577589797662,-0.130199147250954,0.10680849284248,0.23204053560647,-0.42071166713548,0.345129595982499,0.0608312024019337,0.196563473085158,0.309473583505414,FALSE,TRUE
"GSE15471","PAAD","discovery","ERBB_LIGANDS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428567,-0.0619379294698163,0.294396547491306,-0.0619379294698163,0.294396547491306,-0.0350566770241569,0.100589244143531,0.729810684697733,-0.120282211889097,0.345129595982499,0.147467929364973,0.50597404638498,0.291453544739268,FALSE,TRUE
"GSE15471","PAAD","discovery","ERBB_RECEPTORS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428573,0.0541791107688795,0.481630758597633,0.0541791107688795,0.481630758597633,-0.0382438688190266,0.114004501119218,0.739538361822271,-0.115776928671577,0.345129595982499,-0.024294526095335,-0.0735476221864354,0.330323746344253,FALSE,TRUE
"GSE15471","PAAD","discovery","FGFR_AXIS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428573,-0.0570555485272705,0.351124381387335,-0.0570555485272705,0.351124381387335,0.218892464372089,0.0896943555233746,0.0205820910016028,0.842263343680138,0.345129595982499,0.132915848274898,0.511439016949422,0.259886015477858,FALSE,TRUE
"GSE15471","PAAD","discovery","HGF_MET_AXIS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428576,-0.300956654537123,0.427668497528503,-0.300956654537123,0.427668497528503,0.451997848780752,0.13064985583392,0.00159656110771216,1.19401459679344,0.345129595982499,0.753379132533316,1.99015478412309,0.378553034439114,FALSE,TRUE
"GSE15471","PAAD","discovery","IGF_INSR_AXIS",36,36,TRUE,36,0.99,"SMCRH",0,0.00057142857142857,-0.0110024380414522,0.4447148505352,-0.0110024380414522,0.4447148505352,0.168826800508171,0.130681273559934,0.205941425549646,0.445872035549762,0.345129595982499,0.0756593662291532,0.199816590301163,0.378644066116429,FALSE,TRUE
"GSE15471","PAAD","discovery","JAK_STAT",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428573,-0.252135579236488,0.565090225943767,-0.252135579236488,0.565090225943767,0.373193305052974,0.0870429293295159,0.000163335918686675,1.47973023872751,0.345129595982499,0.545261861088799,2.16199072425323,0.252203607985939,FALSE,TRUE
"GSE15471","PAAD","discovery","PDGFR_KIT_CSF1R",36,36,TRUE,36,0.99,"SMCRH",0,0.00057142857142857,-0.198492966117638,0.519516057968351,-0.198492966117638,0.519516057968351,0.421013766484407,0.0838215229708666,2.01226943061988e-05,1.73349643361093,0.345129595982499,0.479867910042847,1.97582449051441,0.242869704443188,FALSE,TRUE
"GSE15471","PAAD","discovery","PI3K_AKT",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428577,-0.0854476280494189,0.293784879311446,-0.0854476280494189,0.293784879311446,0.20362402036887,0.0923978121397162,0.0350963083061374,0.760588094618236,0.345129595982499,0.173718292365651,0.648882507826779,0.267719179158433,FALSE,TRUE
"GSE15471","PAAD","discovery","RAS_MAPK",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428574,-0.186631279142933,0.330569897411987,-0.186631279142933,0.330569897411987,0.21454224566767,0.0910577351898333,0.0249691250267263,0.813164070181358,0.345129595982499,0.336442686050879,1.27519455723264,0.263836356689765,FALSE,TRUE
"GSE15471","PAAD","discovery","RET_ALK_NTRK",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428574,0.190203723363344,0.455949219471104,0.190203723363344,0.455949219471104,-0.335825898331088,0.126125295834312,0.0121816484362267,-0.91895488406805,0.345129595982499,-0.451419211328645,-1.23526473412013,0.365443292324044,FALSE,TRUE
"GSE15471","PAAD","discovery","SRC_FAK",36,36,TRUE,36,0.99,"SMCRH",0,0.00057142857142856,-0.000922312397530542,0.254315442588882,-0.000922312397530542,0.254315442588882,-0.135251258965058,0.0689926350609668,0.0589925437148554,-0.676582541331925,0.345129595982499,-0.0104698450981228,-0.052374480341581,0.199903560471427,FALSE,TRUE
"GSE15471","PAAD","discovery","TAM_AXL_AXIS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428574,-0.078138295902789,0.388255644634103,-0.078138295902789,0.388255644634103,0.110914561483867,0.107084356717614,0.30832288371196,0.357474228420204,0.345129595982499,0.218203773821657,0.703264067780851,0.310272888689164,FALSE,TRUE
"GSE15471","PAAD","discovery","TGFB_SMAD",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428578,-0.255007677145619,0.577696594423377,-0.255007677145619,0.577696594423377,0.498387591336557,0.127742528842726,0.000479982286949966,1.34652342958115,0.345129595982499,0.675943919347772,1.82623793269775,0.370129164029166,FALSE,TRUE
"GSE15471","PAAD","discovery","TIE_ANGPT_AXIS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428565,-0.213624403133049,0.500428001748266,-0.213624403133049,0.500428001748266,0.33092174726711,0.106878119454606,0.00413738973043703,1.06860870605633,0.345129595982499,0.444547885376994,1.43552892638798,0.309675323990544,FALSE,TRUE
"GSE15471","PAAD","discovery","VEGF_PDGF_AXIS",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428578,-0.132961549329328,0.361401947223731,-0.132961549329328,0.361401947223731,0.250044110236824,0.0843224884119763,0.00577331767801497,1.02342357737609,0.345129595982499,0.277651817497201,1.13642115408688,0.244321232932606,FALSE,TRUE
"GSE15471","PAAD","discovery","WNT_CTNNB1",36,36,TRUE,36,0.99,"SMCRH",0,0.000571428571428566,-0.278234597067322,0.351900004062197,-0.278234597067322,0.351900004062197,0.344514964007954,0.11805008844524,0.00649675585748395,1.00721915505507,0.345129595982499,0.509342800633974,1.48910752473466,0.342045683185124,FALSE,TRUE
"GSE28735","PAAD","validation","EPH_RECEPTORS",45,45,TRUE,45,0.99,"SMCRH",0,0.00045454545454546,-0.125910070015432,0.488566290147134,-0.125910070015432,0.488566290147134,0.0315065915545316,0.0912927154454143,0.73181530186016,0.128641152301024,0.37274740084979,0.576387375640863,2.35338487966462,0.244918449430593,FALSE,TRUE
"GSE28735","PAAD","validation","ERBB_LIGANDS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545457,-0.00739067732640244,0.38769094447546,-0.00739067732640244,0.38769094447546,-0.0177614512157252,0.124550774276601,0.88731876954682,-0.0531553080615867,0.37274740084979,0.204268894811017,0.611322571517484,0.334142569452263,FALSE,TRUE
"GSE28735","PAAD","validation","ERBB_RECEPTORS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545452,-0.034231711605056,0.440991836092478,-0.034231711605056,0.440991836092478,-0.211003932128969,0.118824194652592,0.0833798354244132,-0.661912058399487,0.37274740084979,0.129747100399498,0.407012179490119,0.318779404984976,FALSE,TRUE
"GSE28735","PAAD","validation","FGFR_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.00045454545454545,-0.00873007285826377,0.318923908395198,-0.00873007285826377,0.318923908395198,-0.0295814376522573,0.116057238965882,0.800116625915499,-0.0950083260340228,0.37274740084979,-0.209366356574153,-0.672433412459069,0.311356266204123,FALSE,TRUE
"GSE28735","PAAD","validation","HGF_MET_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545456,-0.0505604985435645,0.48066606783281,-0.0505604985435645,0.48066606783281,0.241369990973089,0.103346993567596,0.0246168836420997,0.870562690529642,0.37274740084979,0.555468395584472,2.00343903156592,0.277257449232337,FALSE,TRUE
"GSE28735","PAAD","validation","IGF_INSR_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545449,0.0177562751642061,0.4978147549169,0.0177562751642061,0.4978147549169,-0.076232280066581,0.145179076192966,0.602418237326093,-0.195726443512444,0.37274740084979,-0.371715183504644,-0.954379047870479,0.389483805553001,FALSE,TRUE
"GSE28735","PAAD","validation","JAK_STAT",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545452,0.0697839752110574,0.522819929381872,0.0697839752110574,0.522819929381872,0.116896432950741,0.104363118702905,0.269354524573524,0.417511876729567,0.37274740084979,0.222085481859798,0.793209202240988,0.279983491407259,FALSE,TRUE
"GSE28735","PAAD","validation","PDGFR_KIT_CSF1R",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545454,0.00874334267868327,0.476633490752714,0.00874334267868327,0.476633490752714,0.0523353519337097,0.113212463211485,0.646388493602014,0.172312003930238,0.37274740084979,-0.121006215275415,-0.39840801048842,0.303724353150104,FALSE,TRUE
"GSE28735","PAAD","validation","PI3K_AKT",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545449,0.0190274903365938,0.307329352592241,0.0190274903365938,0.307329352592241,-0.117754321615106,0.0856864292969377,0.177016538651673,-0.512247011352935,0.37274740084979,0.0882534853478162,0.383914437201425,0.22987800612852,FALSE,TRUE
"GSE28735","PAAD","validation","RAS_MAPK",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545459,-0.0293492771811375,0.348561339550695,-0.0293492771811375,0.348561339550695,0.0561148565289036,0.0894632047838043,0.534066493866218,0.233801896218168,0.37274740084979,0.3387380590582,1.41134817814736,0.24001027124494,FALSE,TRUE
"GSE28735","PAAD","validation","SRC_FAK",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545452,-0.0156234761683593,0.375282988332897,-0.0156234761683593,0.375282988332897,0.0697286731789121,0.0909524788710883,0.447791195555651,0.285766611473917,0.37274740084979,0.306418372069975,1.25578382446939,0.244005668889266,FALSE,TRUE
"GSE28735","PAAD","validation","TAM_AXL_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545457,0.043975757999008,0.454689693349846,0.043975757999008,0.454689693349846,-0.0972175261291692,0.129835452818817,0.458373542747897,-0.279103891848887,0.37274740084979,-0.139428005209311,-0.40028686633047,0.348320209672335,FALSE,TRUE
"GSE28735","PAAD","validation","TGFB_SMAD",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545455,0.100526387441749,0.462780742621272,0.100526387441749,0.462780742621272,0.159470015098284,0.132160014354418,0.234657476760664,0.449773208119927,0.37274740084979,0.356152318107996,1.00450088122244,0.354556501408513,FALSE,TRUE
"GSE28735","PAAD","validation","TIE_ANGPT_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545455,-0.00372086381339772,0.546310303931137,-0.00372086381339772,0.546310303931137,-0.0283401840239627,0.109895733334145,0.797819799784755,-0.0961250233657131,0.37274740084979,0.0370842842638779,0.12578350544061,0.294826290092444,FALSE,TRUE
"GSE28735","PAAD","validation","VEGF_PDGF_AXIS",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545452,0.0128977206520769,0.436952224592096,0.0128977206520769,0.436952224592096,0.0136658944765295,0.124603308985422,0.913215358283431,0.040881150652346,0.37274740084979,0.00684985603269246,0.0204911575235943,0.334283508620989,FALSE,TRUE
"GSE28735","PAAD","validation","WNT_CTNNB1",45,45,TRUE,45,0.99,"SMCRH",0,0.000454545454545459,-0.00769982238138413,0.361953026441211,-0.00769982238138413,0.361953026441211,0.0847667015435162,0.127832527708933,0.511065262644286,0.247171578668139,0.37274740084979,0.293154176493187,0.854809486243621,0.342946798334475,FALSE,TRUE
