"disease","feature","k","est","se","p","ci_lo","ci_hi","I2","tau2","measures","cohorts","note","fdr"
"LUAD","TAM_AXL_AXIS",3,-0.298483693811025,0.094568145748096,0.0874182438602431,-0.705377584261415,0.108410196639366,0,0,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.148611014562413
"NAFLD","TAM_AXL_AXIS",2,-0.399482018720574,0.204437126502698,0.301126075740203,-2.99710200373911,2.19813796629796,0,0,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","TAM_AXL_AXIS",3,-0.0219450125443659,0.265474325824744,0.94164774228471,-1.1641888452326,1.12029882014387,80.2015440273917,0.1663168422782,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.94164774228471
"STAD","TAM_AXL_AXIS",1,-0.273727857855071,0.245056297887154,0.263994372096489,-0.754029375898613,0.206573660188471,0,0,"SMDH 1","GSE13911","",NA
"Asthma","TGFB_SMAD",3,-0.136091509607866,0.162798387904647,0.49114456218525,-0.83655643772461,0.564373418508877,28.4034134435277,0.0221779197893958,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.55663050380995
"COPD","TGFB_SMAD",2,-0.19689401287086,0.108858835286374,0.321526050912868,-1.58007666136105,1.18628863561933,0,0,"SMDH 2","GSE76925;GSE47460","",0.647626107011489
"CRC","TGFB_SMAD",3,-0.537714021163978,0.096387691162865,0.0306620110955591,-0.952436783660127,-0.122991258667828,0,0,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0669910312120608
"ESCC","TGFB_SMAD",2,0.520444097681927,0.37550404639219,0.397896792023167,-4.25078719503928,5.29167539040314,68.9682200848294,0.203035246767218,"SMCRPH 2","GSE23400;GSE20347","",0.556341190807378
"HCC","TGFB_SMAD",2,1.13660913768509,0.76757522153324,0.378132839654496,-8.61635877753092,10.8895770529011,95.4214293924734,1.12439468651962,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.512913904699689
"IBD","TGFB_SMAD",3,1.13070206227898,0.274478156103543,0.0541828154978449,-0.050282125336522,2.31168624989449,71.0458782928635,0.157679195756934,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.115138482932921
"LUAD","TGFB_SMAD",3,-0.846803461177225,0.0986502952542608,0.013301436324325,-1.27126142334356,-0.422345499010889,0,0,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.0721602311573508
"NAFLD","TGFB_SMAD",2,-0.618448466449469,0.295029790806223,0.283371072531065,-4.36715739170414,3.1302604588052,48.4543352731586,0.0863616961141694,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","TGFB_SMAD",3,0.964782472633737,0.208224129293443,0.0435594699952226,0.0688663543296004,1.86069859093787,51.5667179329184,0.0628106838951415,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.170300973535358
"STAD","TGFB_SMAD",3,0.622474933042007,0.259250586216881,0.138352642437661,-0.492990309433204,1.73794017551722,77.2987452356726,0.146148161439347,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.245960253222508
"Asthma","TIE_ANGPT_AXIS",3,-0.225075922356608,0.258002815075689,0.474989475014943,-1.33517243892507,0.885020594211853,72.27396366615,0.143998924364852,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.55663050380995
"COPD","TIE_ANGPT_AXIS",2,0.107227125265384,0.110874694814403,0.510645937915102,-1.30156944710731,1.51602369763807,0,0,"SMDH 2","GSE76925;GSE47460","",0.647626107011489
"CRC","TIE_ANGPT_AXIS",3,-0.221747977368823,0.0969431973786299,0.149435997683803,-0.638860890200626,0.19536493546298,0,0,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.21170099671872
"ESCC","TIE_ANGPT_AXIS",2,0.401362448332207,0.294178880800921,0.402661978362081,-3.33653464018303,4.13925953684744,58.832107454035,0.111303830699307,"SMCRPH 2","GSE23400;GSE20347","",0.556341190807378
"HCC","TIE_ANGPT_AXIS",2,0.367886121008346,0.206968497371502,0.326240054197052,-2.26189798053239,2.99767022254908,0,0,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.512913904699689
"IBD","TIE_ANGPT_AXIS",3,1.31269501071806,0.158694892412985,0.014302193488156,0.629885998680035,1.99550402275609,24.4214575923163,0.0188787010320446,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.0738723520092686
"LUAD","TIE_ANGPT_AXIS",3,-2.21722538485613,0.328260944415212,0.0212235973992208,-3.62961823341438,-0.804832536297884,79.4185011962823,0.25255066461889,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.0721602311573508
"NAFLD","TIE_ANGPT_AXIS",2,0.190482551112248,0.359710927958487,0.689964865006061,-4.38007814536768,4.76104324759218,64.8645480370308,0.169483183338911,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","TIE_ANGPT_AXIS",3,0.364417623211455,0.272656194739867,0.313132003241722,-0.808727297369134,1.53756254379204,77.6623222366675,0.171551954194776,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.441553072595399
"STAD","TIE_ANGPT_AXIS",3,0.0683313337628626,0.106030025677967,0.585328908608014,-0.38787904565585,0.524541713181575,0,0,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.668947324123445
"Asthma","VEGF_PDGF_AXIS",3,-0.318548975658325,0.155748416608669,0.177478793468043,-0.988680325533773,0.351582374217124,16.8162566751294,0.0110686096418005,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.399431306345992
"COPD","VEGF_PDGF_AXIS",2,-0.385987812246985,0.112023122124194,0.179822485231605,-1.80937653714249,1.03740091264852,0,0,"SMDH 2","GSE76925;GSE47460","",0.647626107011489
"CRC","VEGF_PDGF_AXIS",3,0.85777327015504,0.191443113465867,0.0463744633297299,0.0340600354093914,1.68148650490069,69.2515198687504,0.0740338559625918,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0788365876605408
"ESCC","VEGF_PDGF_AXIS",2,1.0237545639717,0.231557627906588,0.141610834529229,-1.91846406443237,3.96597319237577,27.9664626232759,0.0358844550628373,"SMCRPH 2","GSE23400;GSE20347","",0.465918289350665
"HCC","VEGF_PDGF_AXIS",2,0.808570398833122,0.217219192054752,0.167080472027294,-1.95146112804101,3.56860192570725,0,0,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.512913904699689
"IBD","VEGF_PDGF_AXIS",3,1.43548724801817,0.137985703677271,0.009113823458609,0.841782683424758,2.02919181261158,0,0,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.0738723520092686
"LUAD","VEGF_PDGF_AXIS",3,-1.20781509815084,0.174534404753945,0.0202493827859623,-1.9587760312006,-0.45685416510108,51.7580710436357,0.0470797395296294,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.0721602311573508
"NAFLD","VEGF_PDGF_AXIS",2,0.169082315942198,0.503395278659503,0.79370704894193,-6.22716115792916,6.56532578981356,82.8861686400808,0.420888706705244,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","VEGF_PDGF_AXIS",3,0.289969923023666,0.268833011311381,0.393555364906378,-0.866725166942015,1.44666501298935,75.6908157735679,0.160501257454901,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.484375833730927
"STAD","VEGF_PDGF_AXIS",3,0.645196118171895,0.176699291747666,0.0674986734147759,-0.115079571810999,1.40547180815479,53.7398198051419,0.0505836101211262,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.18015955638914
"Asthma","WNT_CTNNB1",3,-0.55079336941894,0.133938172396504,0.0543566677686243,-1.12708281249841,0.0254960736605307,0,0,"SMDH 3","GSE4302;GSE43696;GSE67472","",0.399431306345992
"COPD","WNT_CTNNB1",2,-0.525496294100538,0.160892245939018,0.189145787155745,-2.56982611146468,1.5188335232636,50.277881024877,0.0266550169858496,"SMDH 2","GSE76925;GSE47460","",0.647626107011489
"CRC","WNT_CTNNB1",3,2.99919080518515,0.243773401013583,0.00654163948297653,1.95031851587374,4.04806309449655,62.0582232685668,0.101767693011308,"SMCRPH 1|SMDH 2","GSE44076;GSE41258;GSE23878","",0.0441654762898769
"ESCC","WNT_CTNNB1",2,0.585422817470789,0.140722870205775,0.150180215782722,-1.20263078242592,2.3734764173675,0,0,"SMCRPH 2","GSE23400;GSE20347","",0.465918289350665
"HCC","WNT_CTNNB1",2,0.354175326184387,0.44757555762082,0.573830440507998,-5.33281134385331,6.04116199622208,72.2894198153329,0.298002031404737,"SMCRPH 1|SMDH 1","GSE57957;GSE62232","",0.609694843039748
"IBD","WNT_CTNNB1",3,0.244504373311161,0.366293073180523,0.573157274097508,-1.33152751789734,1.82053626451966,84.7378166632464,0.339924399849802,"SMDH 3","GSE75214;GSE87473;GSE179285","",0.695976689975546
"LUAD","WNT_CTNNB1",3,-0.760932852582995,0.481440149100215,0.254770624927574,-2.83240262432002,1.31053691915403,93.9578122063983,0.643012488792996,"SMCRPH 3","GSE32863;GSE19804;GSE10072","",0.317247954991879
"NAFLD","WNT_CTNNB1",2,0.082836599039974,0.205435361185333,0.755994373222797,-2.52746716023087,2.69314035831081,0,0,"SMDH 2","GSE33814;GSE66676","",0.919661679056586
"PAAD","WNT_CTNNB1",3,1.02803593813987,0.210241738769863,0.0393702145516885,0.123438746914451,1.9326331293653,49.9512391416223,0.0623559071409898,"SMCRPH 3","GSE15471;GSE28735;GSE62452","",0.170300973535358
"STAD","WNT_CTNNB1",3,0.867162865919369,0.280875713594699,0.0908433069612973,-0.341347789899191,2.07567352173793,82.2101551828395,0.187569281945766,"SMCRPH 2|SMDH 1","GSE27342;GSE63089;GSE13911","",0.181686613922595
