accession,disease_e,sample,epic_cancer,epic_caf,epic_endo,epic_immune,pos,disease_x,epi,fib,end,imm
GSE23400,ESCC,GSM573917,0.762251348253648,0.0223364125288184,0.0722457387579966,0.143166500459537,71,ESCC,0.282453532111747,0.0879649244747998,0.0429637032114089,0.162867167303893
GSE23400,ESCC,GSM573918,0.699434666232381,0.0226457715099173,0.0746854627489274,0.203234099508775,72,ESCC,0.400511529197025,0.0175903379581701,0.0449513405375548,0.147047832499358
GSE23400,ESCC,GSM573919,0.764742860208278,0.0214784247953313,0.0582990337732637,0.155479681223127,73,ESCC,0.346024619655972,0.0,0.0348730908684274,0.362340190723611
GSE23400,ESCC,GSM573920,0.574487888194092,0.0303224475585537,0.108965254721853,0.286224409525501,74,ESCC,0.350577929638858,0.163786993298559,0.0598551573531105,0.171121115944937
GSE23400,ESCC,GSM573921,0.762820359385764,0.0096789444054328,0.0591091870421597,0.168391509166644,75,ESCC,0.264135824723647,7.24641232459622e-18,0.0474094888795904,0.172755695329039
GSE23400,ESCC,GSM573922,0.692816824794591,0.0245914322784174,0.0754509916194521,0.207140751307539,76,ESCC,0.290305696432598,0.0187005170984451,0.0253429332537456,0.307266799993714
GSE23400,ESCC,GSM573923,0.687887759625877,0.018966787925257,0.0846867885741774,0.208458663874689,77,ESCC,0.301285547483099,0.0152951279322775,0.0721712350474637,0.173183478614816
GSE23400,ESCC,GSM573924,0.626751567473413,0.0302066263845773,0.102558215344372,0.240483590797638,78,ESCC,0.305655645552688,0.0,0.0695577207160358,0.625156888763313
GSE23400,ESCC,GSM573925,0.587067644564842,0.0240657867937871,0.177285386343089,0.211581182298282,79,ESCC,0.266400318325637,0.233966602291643,0.140745068263003,0.370936532310562
GSE23400,ESCC,GSM573926,0.562927173456869,0.0269868710356229,0.175883664670446,0.234202290837062,80,ESCC,0.31335807735738,0.164613537955107,0.0772438546513061,0.302162139823009
GSE23400,ESCC,GSM573927,0.65368977681822,0.0453426050355892,0.0829513383612373,0.218016279784954,81,ESCC,0.358964172181817,0.05632033928656,0.0986599532105987,0.282917303725107
GSE23400,ESCC,GSM573928,0.6279182610346,0.0262668752529385,0.0759805268390266,0.269834336873435,82,ESCC,0.330996349782507,0.0652337638169589,0.0512151084543849,0.341323558473881
GSE23400,ESCC,GSM573929,0.725105956051055,0.0194909522875414,0.072525885927228,0.182877205734175,83,ESCC,0.315340072439252,0.0376431464691872,0.081097355561883,0.276878007682435
GSE23400,ESCC,GSM573930,0.634955968103559,0.0252263148968352,0.0991566183591813,0.240661098640425,84,ESCC,0.35884178921103,0.0370196869387385,0.0777699712929305,0.301077114870531
GSE23400,ESCC,GSM573931,0.625470190906485,0.034563878936616,0.0829436674207374,0.257022262736162,85,ESCC,0.281837321148002,0.04643782176406,0.0660763841058036,0.297218100220911
GSE23400,ESCC,GSM573932,0.745766727998058,0.0226551829492434,0.0631608867728692,0.16841720227983,86,ESCC,0.362982591597175,0.0320092881123862,0.0534976720179794,0.073595935260675
GSE23400,ESCC,GSM573933,0.767854666666387,0.0168756895583603,0.0399316217008746,0.175338022074378,87,ESCC,0.329078149149699,0.0,1.83049394479473e-18,0.153198054395348
GSE23400,ESCC,GSM573934,0.705304491835933,0.0213749422765488,0.0859819843524074,0.187338581535111,88,ESCC,0.319246415839901,0.0884712356741726,0.0766145781536395,0.125234932892795
GSE23400,ESCC,GSM573935,0.600678865965358,0.0247621036917753,0.106680430603815,0.267878599739052,89,ESCC,0.355880604362881,0.0651099931906486,0.0639432280951776,0.285110016879547
GSE23400,ESCC,GSM573936,0.734813332533301,0.0242621510182344,0.0614139945615522,0.179510521886912,90,ESCC,0.347507712503858,0.0356482149798684,0.0649076126063044,0.130496142228934
GSE23400,ESCC,GSM573937,0.700357524651608,0.0264030613571621,0.0717515685798155,0.201487845411414,91,ESCC,0.363195176044845,1.16228150847668e-17,0.0623850184681067,0.11144615596817
GSE23400,ESCC,GSM573938,0.635980500171095,0.0171146983720685,0.106285166782824,0.240619634674012,92,ESCC,0.187586846413587,0.050683838002455,0.0935269518966706,0.350392892269357
GSE23400,ESCC,GSM573939,0.697465262143097,0.0196674085960175,0.0678832189089034,0.214984110351982,93,ESCC,0.362940804570987,2.5390932392951098e-18,0.0540111556439963,0.21438168847528
GSE23400,ESCC,GSM573940,0.703278130555837,0.0335317251806794,0.0753023358219393,0.187887808441544,94,ESCC,0.320043793468352,0.0597160423606327,0.0951205262748264,0.324952873731067
GSE23400,ESCC,GSM573941,0.704461229047263,0.0279873646567202,0.110529614999715,0.157021791296301,95,ESCC,0.339725744358844,0.0384236680807824,0.116608255216318,0.17517255628449
GSE23400,ESCC,GSM573942,0.717556566576759,0.0100649820177589,0.0772870768706748,0.195091374534807,96,ESCC,0.375302686709825,2.1964793112391802e-19,0.0424596503310987,0.258417738937132
GSE23400,ESCC,GSM573943,0.745693769535666,0.0176028556084973,0.062298809602384,0.174404565253452,97,ESCC,0.350157364679827,2.5703877352014704e-19,0.0551032842170342,0.299612051469973
GSE23400,ESCC,GSM573944,0.595065284769615,0.0080917131367706,0.103823250268072,0.293019751825542,98,ESCC,0.371606041911128,2.4406620328033e-20,0.0311809473545949,0.344516971115382
GSE23400,ESCC,GSM573945,0.679262147514963,0.0149121526503779,0.0745859312183781,0.231239768616281,99,ESCC,0.371573149930215,0.0,0.0248576857132518,0.299600379454631
GSE23400,ESCC,GSM573946,0.604416950496561,0.043215906126751,0.15228276424545,0.200084379131238,100,ESCC,0.277253442051619,0.221902205933914,0.132614612318285,0.430671124647786
GSE23400,ESCC,GSM573947,0.724903547651296,0.0122996365094024,0.0798073634726599,0.182989452366642,101,ESCC,0.299768485737498,0.0442581697045262,0.0599477342741597,0.291712040587869
GSE23400,ESCC,GSM573948,0.654133729215822,0.0364356154182167,0.098745509452658,0.210685145913304,102,ESCC,0.331164065726424,0.0121954805492948,0.0848657010377985,0.29608747174621
GSE23400,ESCC,GSM573949,0.617466677771962,0.0356462550380682,0.0896815250889187,0.257205542101051,103,ESCC,0.308320407472897,1.51509905413165e-19,0.0912390668043252,0.422430170181646
GSE23400,ESCC,GSM573950,0.719338807161817,0.0142115944585305,0.0771515073273992,0.189298091052254,104,ESCC,0.380405620872116,1.08911226966839e-18,0.107128966949804,0.101909528617508
GSE23400,ESCC,GSM573951,0.642823051031523,0.0155469601732984,0.132477220308753,0.209152768486426,105,ESCC,0.280507516087365,0.0,0.0,0.471381157411318
GSE20347,ESCC,GSM509787,0.495649720521255,0.0044206061301121,0.0894051544372311,0.410524518911401,0,ESCC,0.296061543905539,7.81012214168515e-18,0.0609035694467597,0.257255945004797
GSE20347,ESCC,GSM509788,0.509665909815877,0.0029875365703646,0.0806446013684534,0.406701952245305,1,ESCC,0.283006370090113,0.0389748059336853,0.0337713677967775,0.328484208726057
GSE20347,ESCC,GSM509789,0.524937288452313,0.0076606550379824,0.0829029989588391,0.384499057550866,2,ESCC,0.2884205956869,0.0304044178142092,0.0788440670866688,0.322484047480861
GSE20347,ESCC,GSM509790,0.505332118090997,0.0042954577391387,0.0803388757158732,0.410033548453991,3,ESCC,0.305600495771161,4.06773224822491e-18,0.0307139824239994,0.295240089293092
GSE20347,ESCC,GSM509791,0.518877393071776,0.0033298293047197,0.0788622512058651,0.398930526417639,4,ESCC,0.271264946824006,8.21752968409908e-18,0.0468008267265327,0.3925199840879
GSE20347,ESCC,GSM509792,0.501528893874429,0.0108354990323076,0.0983885774113864,0.389247029681877,5,ESCC,0.275990388606127,0.250730851205889,0.0511498605939335,0.353391850972373
GSE20347,ESCC,GSM509793,0.548719864126348,0.0080590602116454,0.0797850692195086,0.363436006442498,6,ESCC,0.269175134082116,0.0,0.0695202919332098,0.40231472457988
GSE20347,ESCC,GSM509794,0.520998404819139,0.00515664850609,0.0778392903614579,0.396005656313313,7,ESCC,0.302657411063309,1.50900197050615e-18,0.0498788486942444,0.245488575190492
GSE20347,ESCC,GSM509795,0.514750309495962,0.0153287071617033,0.0861798787625018,0.383741104579833,8,ESCC,0.291896956984169,0.0256841976877922,0.0641449087752652,0.261728872719521
GSE20347,ESCC,GSM509796,0.5211520788286,0.0046462175510564,0.0864143224148369,0.387787381205506,9,ESCC,0.297938004857569,2.5780084043320997e-19,0.0289002132886847,0.379586941465366
GSE20347,ESCC,GSM509797,0.602781177136679,0.0040381552758462,0.0728386676026608,0.320341999984814,10,ESCC,0.311460684921986,6.76397583525691e-18,0.0490068263804764,0.268708024908192
GSE20347,ESCC,GSM509798,0.563262416384714,0.0019219287270726,0.0653494237655137,0.3694662311227,11,ESCC,0.32338701628024,2.73654357504907e-18,0.0211098877738015,0.306439950751646
GSE20347,ESCC,GSM509799,0.448243031801634,0.0081178417337168,0.0974870558325572,0.446152070632092,12,ESCC,0.294576706626427,0.0,0.067936616836324,0.399911509840685
GSE20347,ESCC,GSM509800,0.546820929567556,0.0073452832761309,0.0790398255726815,0.366793961583632,13,ESCC,0.315130860738342,0.0047740600040803,0.0420168519009805,0.28899406465359
GSE20347,ESCC,GSM509801,0.532245115188009,0.0042294921240938,0.0775740469907221,0.385951345697175,14,ESCC,0.312270781892838,8.16171716975707e-18,0.0571167518906338,0.250627922824419
GSE20347,ESCC,GSM509802,0.469980884267079,0.0054593128628427,0.0825148891350572,0.442044913735021,15,ESCC,0.299359337156687,0.0,0.0220266922167781,0.262696877219442
GSE20347,ESCC,GSM509803,0.525110779779075,0.0038056359095144,0.0764656452996568,0.394617939011753,16,ESCC,0.318967022145401,1.2193071877388e-19,0.0381621831778348,0.230555510570372
GSE20347,ESCC,GSM509804,0.752680289786125,0.0308196140846296,0.0382324030052994,0.178267693123946,17,ESCC,0.209574366805054,6.567686280032779e-18,0.0,0.175564731531108
GSE20347,ESCC,GSM509805,0.738574888259097,0.0195853336683146,0.0418835808797781,0.19995619719281,18,ESCC,0.126267987923317,0.0,0.0333141536911892,0.189514181797114
GSE20347,ESCC,GSM509806,0.692717858747567,0.0083349279167875,0.0571554952278089,0.241791718107836,19,ESCC,0.231818703872564,3.55368962575165e-18,0.0271947511043353,0.350600481371735
GSE20347,ESCC,GSM509807,0.647715843464664,0.0053905243788599,0.0707799341611596,0.276113697995317,20,ESCC,0.158405928818084,0.0,0.0,0.191656286565081
GSE20347,ESCC,GSM509808,0.662786482558898,0.0031750476865856,0.0543121094762061,0.27972636027831,21,ESCC,0.260176909160641,0.0,1.61649685792196e-18,0.438137219264073
GSE20347,ESCC,GSM509809,0.684130769190889,0.0242863154836279,0.0494038965994728,0.24217901872601,22,ESCC,0.259287072319387,0.0079638350693346,0.0160752198486214,0.360051357475933
GSE20347,ESCC,GSM509810,0.705573984086195,0.0330934641221339,0.042556902568924,0.218775649222747,23,ESCC,0.215493343181235,0.136541224588356,0.0035407887293943,0.239525800770138
GSE20347,ESCC,GSM509811,0.724169904469223,0.0293451776315191,0.0388614883337135,0.207623429565545,24,ESCC,0.167010519989048,0.108628920438531,0.0346689162446267,0.15489845964688
GSE20347,ESCC,GSM509812,0.724734818262196,0.022490983943401,0.0540345425271754,0.198739655267228,25,ESCC,0.22289173124637,0.0904719415166493,0.0166263938761254,0.470729452270207
GSE20347,ESCC,GSM509813,0.757843661025993,0.0154404704831923,0.0376989281517241,0.18901694033909,26,ESCC,0.273201930356591,0.0636044880635651,0.0444355558048523,0.218753764673671
GSE20347,ESCC,GSM509814,0.733409975138587,0.0192164811474646,0.0492636579655023,0.198109885748446,27,ESCC,0.285092456979181,1.2055820962266899e-18,0.0208859944468621,0.276272349973199
GSE20347,ESCC,GSM509815,0.592204653754823,0.013146739113632,0.062924754925595,0.33172385220595,28,ESCC,0.0,0.0801946979315978,0.0,0.109019035880982
GSE20347,ESCC,GSM509816,0.699679475688606,0.0214880456432136,0.042020815246796,0.236811663421384,29,ESCC,0.209366020286041,0.0583029095120079,0.0322658185739339,0.118222509289414
GSE20347,ESCC,GSM509817,0.704627466511166,0.0366397007218346,0.0328311891238019,0.225901643643198,30,ESCC,0.246188491801321,0.147851234491834,0.0141193129248375,0.10627538744198
GSE20347,ESCC,GSM509818,0.668030029017156,0.0198727315205011,0.0701047537588822,0.241992485703461,31,ESCC,0.258219082517551,0.0173680670941024,0.0938802017860541,0.137061712292284
GSE20347,ESCC,GSM509819,0.677692532378238,0.0189810322348211,0.0307866407850661,0.272539794601875,32,ESCC,0.221183581327648,0.0118599860454119,0.0084376590541708,0.401349395130376
GSE20347,ESCC,GSM509820,0.736684117597908,0.0290517368571351,0.0376062468178368,0.196657898727121,33,ESCC,0.217590875746804,0.103335191919276,0.048029210774452,0.0918617665481267
GSE76925,COPD,GSM2040792,0.0941431310521435,0.033533677259832,0.731411478662816,0.140911713025209,0,COPD,0.145549319919463,0.048108044623058,0.246236582322163,0.239446230381999
GSE76925,COPD,GSM2040793,5.12773130184227e-08,0.0103647759471881,0.906823563649063,0.0828116091264363,1,COPD,0.123100310828916,0.0,0.260227481660923,0.428751211030726
GSE76925,COPD,GSM2040794,3.95249733597227e-08,0.0094343252299916,0.962176632233809,0.0283890030112257,2,COPD,0.147249641978505,0.0,0.270417078431937,0.303144830368414
GSE76925,COPD,GSM2040795,0.157140479440882,0.0149447000292518,0.585386743733131,0.242528076796736,3,COPD,0.126353033576886,1.05884138789094e-17,0.20074070611652,0.388411741580999
GSE76925,COPD,GSM2040796,0.220545784714848,0.0133970027470209,0.569967301097498,0.196089911440633,4,COPD,0.210335063381343,2.61363992368679e-18,0.0935895243116575,0.523291594856622
GSE76925,COPD,GSM2040797,0.0915433367934587,0.0061813741070867,0.61294704081077,0.289328248288684,5,COPD,0.255802801571026,0.0,0.215384889404458,0.389915186185064
GSE76925,COPD,GSM2040798,0.0936286655404128,0.0050951940930193,0.877378384141077,0.023897756225491,6,COPD,0.209255091901468,0.0,0.188639886348856,0.110528934679932
GSE76925,COPD,GSM2040799,9.65554902031719e-08,0.007089053285269,0.961698854307571,0.03121199585167,7,COPD,0.218196699044077,0.0,0.256112104487219,0.311183239617333
GSE76925,COPD,GSM2040800,1.90111565624949e-08,0.0267078318354052,0.946277755413897,0.0270143937395408,8,COPD,0.18584418465298,0.0179646625754279,0.259966911722854,0.37139892885125
GSE76925,COPD,GSM2040801,0.0769449697550885,0.0148093560743407,0.840660441917362,0.0675852322532086,9,COPD,0.222391414653556,2.89504942121064e-17,0.23429516369929,0.369472658780219
GSE76925,COPD,GSM2040802,0.0945173194241544,0.0066915874960184,0.608905053017805,0.289886040062023,10,COPD,0.159942637609744,1.2125289689600701e-17,0.101110063797695,0.850224373460497
GSE76925,COPD,GSM2040803,1.6221409384913e-06,0.0140383053972412,0.639046700279201,0.346913372182619,11,COPD,0.156081240761159,0.004760733782532,0.18007522422862,0.763901880757235
GSE76925,COPD,GSM2040804,0.245716892892261,0.0086458625812145,0.632627338544451,0.113009905982074,12,COPD,0.205488237244218,0.0,0.159937488259718,0.28765987088884
GSE76925,COPD,GSM2040805,0.0114237029006414,0.0897554239236618,0.731645119079925,0.167175754095771,13,COPD,0.188792470839711,0.0,0.216465471535139,0.499375705743538
GSE76925,COPD,GSM2040806,1.23624280487555e-08,0.037725541251045,0.827693454521776,0.134580991864751,14,COPD,0.0939735474465269,0.0,0.164076355142337,0.676673372662195
GSE76925,COPD,GSM2040807,0.189032746365387,0.0205400930920962,0.63340896777158,0.157018192770937,15,COPD,0.212399333638462,0.193332229097111,0.230969088986902,0.333168798119631
GSE76925,COPD,GSM2040808,0.337560393084272,0.0108487949200246,0.411800982134456,0.239789829861247,16,COPD,0.231049273735253,0.0335066554287831,0.113490972679411,0.822738768663518
GSE76925,COPD,GSM2040809,0.331475459428175,0.0489461708191205,0.374094815369364,0.245483554383341,17,COPD,0.198230420472967,0.0196371457559036,0.124788991839962,0.795033488752054
GSE76925,COPD,GSM2040810,0.0088144148770226,0.0174656236171639,0.764881148911691,0.208838812594123,18,COPD,0.203823233122701,0.038853766494425,0.213122090658467,0.62181731310202
GSE76925,COPD,GSM2040811,0.140570224938629,0.0249075174295415,0.632382712138122,0.202139545493707,19,COPD,0.164252326520307,0.1149410945461,0.158270416066531,0.668960966801079
GSE76925,COPD,GSM2040812,0.0726949466859255,0.0755891580944214,0.619475988342334,0.232239906877319,20,COPD,0.148578581458088,0.132751992972349,0.22942575009395,0.749324975256552
GSE76925,COPD,GSM2040813,0.185207210906494,0.0336646521427894,0.56829586161965,0.212832275331066,21,COPD,0.159862895870115,0.0934161609086949,0.146384370461369,0.836902201844188
GSE76925,COPD,GSM2040814,0.0768499443142372,0.0212817906720531,0.628455054194222,0.273413210819488,22,COPD,0.194181060716869,0.0118427958251411,0.157326763793984,0.770305684867665
GSE76925,COPD,GSM2040815,0.153617456980924,0.0263393267881449,0.629113935702308,0.190929280528623,23,COPD,0.204893662853533,0.0407933818295951,0.191643846959683,0.722157784604016
GSE76925,COPD,GSM2040816,1.73458758039811e-05,0.0192368284219925,0.773732538149418,0.207013287552785,24,COPD,0.188384252706138,0.0993716982768183,0.222497724828778,0.510322209924487
GSE76925,COPD,GSM2040817,2.00467483409143e-08,0.0190710446641288,0.941032801740016,0.0398961335491064,25,COPD,0.199388061087266,0.0750992335900384,0.237415397587536,0.540271276445754
GSE76925,COPD,GSM2040818,2.36183351179983e-07,0.0195039521749954,0.688968781916717,0.291527029724936,26,COPD,0.152298658812033,0.0517579675103305,0.189604678825149,0.865745859032279
GSE76925,COPD,GSM2040819,3.88432173020901e-08,0.0111784989241184,0.809289183809857,0.179532278422807,27,COPD,0.193742494120323,0.0635159868650453,0.207401901266869,0.488876852577377
GSE76925,COPD,GSM2040820,1.63966873013937e-08,0.0198581211367602,0.668996619855431,0.311145242611121,28,COPD,0.0863589921167984,0.15255693659736,0.222624175386025,0.715364968731737
GSE76925,COPD,GSM2040821,1.37846011093433e-06,0.0113033908461558,0.658845439076448,0.329849791617285,29,COPD,0.228939295577535,0.0874851523501628,0.197956670017527,0.543376136147311
GSE76925,COPD,GSM2040822,0.09066837761899,0.0134568829740558,0.64674592134513,0.249128818061824,30,COPD,0.200069829597063,0.104496301923719,0.236889516940417,0.655361846488196
GSE76925,COPD,GSM2040823,0.0987425357334378,0.0324091535099049,0.661130588749336,0.207717722007322,31,COPD,0.118139545432695,0.127156792592225,0.171427011835568,0.795652439561091
GSE76925,COPD,GSM2040824,0.422082484691514,0.0222941256529139,0.388010365252536,0.167613024403036,32,COPD,0.289840404170829,0.0,0.129054387648359,0.489042930749176
GSE76925,COPD,GSM2040825,0.0440801977557949,0.0506966728714603,0.649905320457698,0.255317808915047,33,COPD,0.180117336998278,0.0970064241516985,0.194070949674035,0.638185832842345
GSE76925,COPD,GSM2040826,0.260879126143886,0.0182168485891822,0.391383669379693,0.329520355887239,34,COPD,0.216426742875607,0.121891581765202,0.13887686794766,0.829670130101561
GSE76925,COPD,GSM2040827,0.323247441432014,0.228214414238113,0.260066990636043,0.18847115369383,35,COPD,0.171727815246713,0.306903083758094,0.111838625834039,0.317784500367998
GSE76925,COPD,GSM2040828,0.138165055179845,0.0351599317646176,0.559931600863694,0.266743412191843,36,COPD,0.132691901804935,0.0423295473943032,0.177109484377065,0.727523445003446
GSE76925,COPD,GSM2040829,0.297945279870066,0.0875415158057041,0.345123800091054,0.269389404233176,37,COPD,0.191935937744275,0.0312982087238476,0.157469372608313,0.51824362922154
GSE76925,COPD,GSM2040830,8.23030038400235e-06,0.0279924352033264,0.796028505369609,0.17597082912668,38,COPD,0.191014916991081,0.10091261656619,0.229570813696439,0.690398195452642
GSE76925,COPD,GSM2040831,0.0530739338883989,0.0081136290818395,0.662145266453806,0.276667170575956,39,COPD,0.221295541924896,0.0275335156606794,0.175902425985177,0.628628054936802
GSE76925,COPD,GSM2040832,0.226839082544683,0.0124781993213556,0.579318956704036,0.181363761429925,40,COPD,0.205422827517932,0.0699367542672483,0.170061419783749,0.649363976017838
GSE76925,COPD,GSM2040833,3.75137622403762e-09,0.0109523538014123,0.794711199991158,0.194336442456053,41,COPD,0.197375949258868,0.0353234552170099,0.240179571971857,0.540869933661746
GSE76925,COPD,GSM2040834,6.85805037594768e-07,0.033392096285707,0.771773505414112,0.194833712495144,42,COPD,0.184368627337604,0.167912247792488,0.215733423052394,0.420516048438641
GSE76925,COPD,GSM2040835,0.0605295408268865,0.158666624106872,0.610119430061585,0.170684405004657,43,COPD,0.147507677790586,0.152708370147673,0.187219913560697,0.549916505140321
GSE76925,COPD,GSM2040836,4.09040384867825e-07,0.0496739520256936,0.721687861210814,0.228637777723107,44,COPD,0.182836139268196,0.10862045652337,0.175418315350369,0.544569097866935
GSE76925,COPD,GSM2040837,0.0579807508787866,0.0222090250669489,0.700064637492191,0.219745586562074,45,COPD,0.230069736506244,0.113750528725855,0.197347886657987,0.502975741308046
GSE76925,COPD,GSM2040838,0.0367673658919266,0.016417471511112,0.754859698524005,0.191955464072956,46,COPD,0.170875904495592,0.198208608130752,0.218740179459334,0.431028871428599
GSE76925,COPD,GSM2040839,0.0789636981601784,0.0275479165757673,0.644434558710271,0.249053826553783,47,COPD,0.192042590137975,0.107673848089131,0.13515570010871,0.618499786673448
GSE76925,COPD,GSM2040840,0.123727288141145,0.0265599812030249,0.640827501100574,0.208885229555256,48,COPD,0.178863203024267,0.134431782283626,0.213487288696536,0.437344482371431
GSE76925,COPD,GSM2040841,2.93612031156248e-08,0.0115236440814707,0.78311087705937,0.205365449497956,49,COPD,0.236328220780476,0.107146025437506,0.249688182729512,0.499219996585263
GSE76925,COPD,GSM2040842,0.130957118289921,0.0099668149281832,0.455998878070299,0.403077188711596,50,COPD,0.184890836395597,0.004290322229101,0.100309765170062,0.674915041725459
GSE76925,COPD,GSM2040843,0.0001865244036623,0.0640608742665619,0.663679810901278,0.272072790428498,51,COPD,0.144558160658929,0.0953372500291347,0.179246826367145,0.838669015404158
GSE76925,COPD,GSM2040844,0.116325547952694,0.017885306947756,0.555284420707815,0.310504724391735,52,COPD,0.193266619892592,0.142521759504017,0.166049594729556,0.744602158259501
GSE76925,COPD,GSM2040845,0.205510987536221,0.0273371114964416,0.572898868458923,0.194253032508415,53,COPD,0.162241241919817,0.108639280489074,0.151235749538829,0.546051445239476
GSE76925,COPD,GSM2040846,0.254495217573853,0.0440474474067516,0.502288740823984,0.199168594195411,54,COPD,0.11377238132848,0.238635863848905,0.164852415291564,0.516982923554192
GSE76925,COPD,GSM2040847,0.0412020716705894,0.0127507314640845,0.573641838908717,0.372405357956609,55,COPD,0.1937503353811,0.0122057093063027,0.179318810296679,0.691558635954668
GSE76925,COPD,GSM2040848,5.04319174662471e-08,0.0115025994304952,0.960153621912645,0.0283437282249421,56,COPD,0.148897715544694,0.0,0.219844601470187,0.66559229595912
GSE76925,COPD,GSM2040849,0.0587850679686627,0.0325716207853149,0.532074964725108,0.376568346520915,57,COPD,0.121050966724395,0.0,0.0476353793242157,0.954405436870675
GSE76925,COPD,GSM2040850,0.0598939303472161,0.0100278224780405,0.615427193512163,0.314651053662581,58,COPD,0.21146161141533,0.0284044375028723,0.19565357627227,0.530260922399995
GSE76925,COPD,GSM2040851,3.66041851708826e-07,0.0096850646664035,0.627233557161779,0.363081012129966,59,COPD,0.189270983784742,3.33190846311574e-18,0.155791070321526,0.590111658278712
GSE76925,COPD,GSM2040852,0.330468347167589,0.0083891727634152,0.51626598940057,0.144876490668425,60,COPD,0.301985694207988,0.005287438551893,0.198428281325496,0.485749465836935
GSE76925,COPD,GSM2040853,1.65511632948459e-08,0.105139284344768,0.811639498859714,0.0832212002443551,61,COPD,0.13951667083041,0.0442602890295656,0.180566018613955,0.626885659273481
GSE76925,COPD,GSM2040854,2.07035135877321e-07,0.0136542646717995,0.654314403590276,0.332031124702789,62,COPD,0.164240049855033,1.08954976613684e-18,0.172966817466122,0.734001228362072
GSE76925,COPD,GSM2040855,0.0110296066162537,0.0156666332809233,0.635456840429343,0.33784691967348,63,COPD,0.184192343320851,0.01934844971276,0.221335756012725,0.467327041271628
GSE76925,COPD,GSM2040856,0.0531670227522073,0.0135305538600986,0.629428507295544,0.30387391609215,64,COPD,0.168841079958738,0.0,0.123329454762394,0.796757252187133
GSE76925,COPD,GSM2040857,3.3457613713046404e-09,0.014844726940971,0.93962972838461,0.0455255413286578,65,COPD,0.175984954465518,1.8573148947213797e-18,0.212093727126332,0.637086229938793
GSE76925,COPD,GSM2040858,7.19178468262476e-10,0.0034874108581271,0.65615644400515,0.340356144417544,66,COPD,0.148065120329571,3.34815494090251e-17,0.0974957325360926,0.822301324283575
GSE76925,COPD,GSM2040859,1.89709218890373e-06,0.0219599999455861,0.863315176670407,0.114722926291819,67,COPD,0.174873135921949,0.0,0.1385587575973,0.619718650092074
GSE76925,COPD,GSM2040860,2.01189062918964e-08,0.0133578279389043,0.89015644056786,0.0964857113743297,68,COPD,0.183478161219225,0.0,0.218967124530005,0.507819151264112
GSE76925,COPD,GSM2040861,2.1915109018095803e-09,0.0759052414872283,0.841550283671968,0.0825444726492933,69,COPD,0.0724048312604723,0.0,0.163895967765205,0.840652435056109
GSE76925,COPD,GSM2040862,2.55305946161685e-06,0.0121900211473657,0.706546219979125,0.281261205814048,70,COPD,0.168823340454512,0.0471824879823068,0.215041593583976,0.505374672794296
GSE76925,COPD,GSM2040863,0.0356591822280702,0.0155370254226349,0.729405195830357,0.219398596518938,71,COPD,0.173468024289677,0.0173581005804759,0.14149905322249,0.667478680470172
GSE76925,COPD,GSM2040864,6.4263038427018905e-09,0.0162844131602577,0.675959533254334,0.307756047159104,72,COPD,0.129209691823651,4.53035155950963e-20,0.176565213684197,0.625132656882646
GSE76925,COPD,GSM2040865,0.0108352035887668,0.021458965674415,0.699869979263351,0.267835851473467,73,COPD,0.147110065160171,0.0072359575942223,0.17045573923744,0.722781590197371
GSE76925,COPD,GSM2040866,6.12177271394983e-08,0.0448188009114653,0.723232047687904,0.231949090182904,74,COPD,0.186497560805309,0.0019861222818011,0.204260650981813,0.508283373521147
GSE76925,COPD,GSM2040867,0.0528514037547874,0.0299890598863965,0.754493433440201,0.162666102918615,75,COPD,0.199567693070206,0.0531489325352577,0.229895457455499,0.445042733053484
GSE76925,COPD,GSM2040868,6.05341188246125e-06,0.0171556456587045,0.685195955739673,0.29764234518974,76,COPD,0.11934119256985,0.0,0.189874467143477,0.923005755643137
GSE76925,COPD,GSM2040869,4.57141269337968e-08,0.0409558819545437,0.866108187959626,0.0929358843717031,77,COPD,0.149699475748126,0.164971489573705,0.226697324163735,0.587356510190515
GSE76925,COPD,GSM2040870,0.0585047898767097,0.0356324196878264,0.733080783412241,0.172782007023223,78,COPD,0.191412133264128,0.107129421081439,0.265791718378027,0.369064700254377
GSE76925,COPD,GSM2040871,3.09551141101922e-06,0.0102693304983515,0.679886976455924,0.309840597534314,79,COPD,0.197373054005062,0.0700172582604885,0.248024035315339,0.628670479494498
GSE76925,COPD,GSM2040872,0.30194752506057,0.0158298441073957,0.365357705271352,0.316864925560682,80,COPD,0.164612937430017,0.0,0.0380117787629014,0.900849461877697
GSE76925,COPD,GSM2040873,0.0732754427952511,0.0120682457031614,0.697125151822605,0.217531159678982,81,COPD,0.229915105587211,0.143246851574412,0.207887968283342,0.585565983568666
GSE76925,COPD,GSM2040874,0.238364322015056,0.0282658755605879,0.573366977674603,0.160002824749753,82,COPD,0.192920911247107,0.0796738371207544,0.16970139922617,0.590518667205796
GSE76925,COPD,GSM2040875,7.0626546051909e-06,0.0158735715268007,0.78700613975547,0.197113226063125,83,COPD,0.141188958682803,8.9550872088776e-18,0.168658362572728,0.652824318249914
GSE76925,COPD,GSM2040876,7.59814669328623e-07,0.0200416171224864,0.755705438920973,0.224252184141871,84,COPD,0.137081792601895,0.0,0.165104081851059,0.731523662962055
